PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,3688
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,5594
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,1432
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,5595
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,5599
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,4313
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,4690
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,4790
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,4846
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,5058
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,5290
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,5295
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,5338
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,5340
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,5747
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,5781
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,5829
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,5879
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,5921
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,5970
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,6198
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,6464
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,6776
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,6777
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,7010
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,7124
PID_ANTHRAX_PATHWAY,84168
PID_ANTHRAX_PATHWAY,118429
PID_ANTHRAX_PATHWAY,834
PID_ANTHRAX_PATHWAY,1667
PID_ANTHRAX_PATHWAY,3606
PID_ANTHRAX_PATHWAY,3553
PID_ANTHRAX_PATHWAY,5604
PID_ANTHRAX_PATHWAY,5605
PID_ANTHRAX_PATHWAY,5606
PID_ANTHRAX_PATHWAY,6416
PID_ANTHRAX_PATHWAY,5608
PID_ANTHRAX_PATHWAY,5609
PID_ANTHRAX_PATHWAY,5594
PID_ANTHRAX_PATHWAY,5595
PID_ANTHRAX_PATHWAY,22861
PID_ANTHRAX_PATHWAY,5241
PID_ANTHRAX_PATHWAY,7124
PID_ANTHRAX_PATHWAY,7412
PID_AP1_PATHWAY,58
PID_AP1_PATHWAY,183
PID_AP1_PATHWAY,1386
PID_AP1_PATHWAY,467
PID_AP1_PATHWAY,573
PID_AP1_PATHWAY,10018
PID_AP1_PATHWAY,865
PID_AP1_PATHWAY,6347
PID_AP1_PATHWAY,3491
PID_AP1_PATHWAY,595
PID_AP1_PATHWAY,983
PID_AP1_PATHWAY,1027
PID_AP1_PATHWAY,1029
PID_AP1_PATHWAY,1278
PID_AP1_PATHWAY,10987
PID_AP1_PATHWAY,1385
PID_AP1_PATHWAY,23373
PID_AP1_PATHWAY,1437
PID_AP1_PATHWAY,1499
PID_AP1_PATHWAY,3576
PID_AP1_PATHWAY,1758
PID_AP1_PATHWAY,9988
PID_AP1_PATHWAY,1843
PID_AP1_PATHWAY,1906
PID_AP1_PATHWAY,1958
PID_AP1_PATHWAY,1997
PID_AP1_PATHWAY,2033
PID_AP1_PATHWAY,2099
PID_AP1_PATHWAY,2113
PID_AP1_PATHWAY,2167
PID_AP1_PATHWAY,2353
PID_AP1_PATHWAY,2354
PID_AP1_PATHWAY,8061
PID_AP1_PATHWAY,2355
PID_AP1_PATHWAY,2624
